itemCode,descriptionEng,descriptionChi,unit,packageUnit,unitPrice,cost
17616104,SAFETY JOGGER FLOW S3 MID BOOTS 43 BLK,Safety Jogger Flow S3 中筒安全鞋 43碼,EA,1,360,
17616115,SAFETY JOGGER FLOW S3 MID BOOTS 44 BLK,Safety Jogger Flow S3 中筒安全鞋 44碼,EA,1,360,
17616126,SAFETY JOGGER FLOW S3 MID BOOTS 45 BLK,Safety Jogger Flow S3 中筒安全鞋 45碼,EA,1,360,
17616137,SAFETY JOGGER FLOW S3 MID BOOTS 46 BLK,Safety Jogger Flow S3 中筒安全鞋 46碼,EA,1,360,
17616148,SAFETY JOGGER FLOW S3 MID BOOTS 47 BLK,Safety Jogger Flow S3 中筒安全鞋 47碼,EA,1,360,
17616159,SAFETY JOGGER FLOW S3 MID BOOTS 36 BLK,Safety Jogger Flow S3 中筒安全鞋 36碼,EA,1,360,
17616161,SAFETY JOGGER FLOW S3 MID BOOTS 37 BLK,Safety Jogger Flow S3 中筒安全鞋 37碼,EA,1,360,
17616172,SAFETY JOGGER FLOW S3 MID BOOTS 38 BLK,Safety Jogger Flow S3 中筒安全鞋 38碼,EA,1,360,
17616183,SAFETY JOGGER FLOW S3 MID BOOTS 39 BLK,Safety Jogger Flow S3 中筒安全鞋 39碼,EA,1,360,
17616194,SAFETY JOGGER FLOW S3 MID BOOTS 40 BLK,Safety Jogger Flow S3 中筒安全鞋 40碼,EA,1,360,
17616206,SAFETY JOGGER FLOW S3 MID BOOTS 41 BLK,Safety Jogger Flow S3 中筒安全鞋 41碼,EA,1,360,
17616217,SAFETY JOGGER FLOW S3 MID BOOTS 42 BLK,Safety Jogger Flow S3 中筒安全鞋 42碼,EA,1,360,
17618054,PK4 SAN PELLEGRINO SPARK JUICE LEM 330ML,San Pellegrino 聖沛黎洛 有氣檸檬菓汁 330ml - 4罐裝,EA,1,49.5,
17622732,NETAC US5 DUAL USB3.2 FLASHDRIVE 128GB,Netac US5 USB 3.2 GEN 2 + USB-C 雙用隨身碟 128GB,EA,1,224.3,
17622743,NETAC US5 DUAL USB3.2 FLASHDRIVE 256GB,Netac US5 USB 3.2 GEN 2 + USB-C 雙用隨身碟 256GB,EA,1,300,
17622754,NETAC US5 DUAL USB3.2 FLASHDRIVE 512GB,Netac US5 USB 3.2 GEN 2 + USB-C 雙用隨身碟 512GB,EA,1,547.5,
17622765,NETAC US5 DUAL USB3.2 FLASHDRIVE 1TB,Netac US5 USB 3.2 GEN 2 + USB-C 雙用隨身碟 1TB,EA,1,903.8,
17622776,NETAC ZX20 PORTABLE SSD 1TB,Netac ZX20 USB 3.2 Gen 2 外置 SSD 1TB,EA,1,1027.5,
17622787,NETAC ZX20 PORTABLE SSD 2TB,Netac ZX20 USB 3.2 Gen 2 外置 SSD 2TB,EA,1,1568,
17622798,SANDISK ULTRA UHS-1 U1 A1 MICROSD 64GB,SanDisk Ultra Micro SD UHS-I A1 記憶卡 64GB,EA,1,70.5,
17622801,SANDISK ULTRA UHS-1 U1 A1 MICROSD 128GB,SanDisk Ultra Micro SD UHS-I A1 記憶卡 128GB,EA,1,128.3,
17622812,SANDISK ULTRA UHS-1 U1 A1 MICROSD 256GB,SanDisk Ultra Micro SD UHS-I A1 記憶卡 256GB,EA,1,219,
17622823,SANDISK ULTRA UHS-1 U1 A1 MICROSD 512GB,SanDisk Ultra Micro SD UHS-I A1 記憶卡 512GB,EA,1,417,
17622834,SANDISK ULTRA UHS-1 U1 A1 MICROSD 1TB,SanDisk Ultra Micro SD UHS-I A1 記憶卡 1TB,EA,1,1020,
17622845,SANDISK EXTREME PRO 4K MICROSDXC 512GB,SanDisk Extreme PRO 4K Micro SD 記憶卡 512GB,EA,1,591,
17622856,SANDISK EXTREME PRO 4K MICROSDXC 1TB,SanDisk Extreme PRO 4K Micro SD 記憶卡 1TB,EA,1,1362.8,
17622867,SANDISK EXTREME PRO 4K SDHC CARD 512GB,SanDisk Extreme PRO 4K SD 記憶卡 512GB,EA,1,917.3,
17622878,SANDISK EXTREME PRO 4K SDHC CARD 1TB,SanDisk Extreme PRO 4K SD 記憶卡 1TB,EA,1,2175,
17652165,MAX TC99124 S2 PROFESSIONAL CUTTER SMALL,MAX 美克司 TC99124 S2專業小鎅刀,EA,1,12,
17652176,MAX TC99128 L2 PROFESSIONAL CUTTER LARGE,MAX 美克司 TC99128 L2專業大鎅刀,EA,1,19.8,
17652187,MAX TC99125 S3 PROFESSIONAL CUTTER SMALL,MAX 美克司 TC99125 S3專業小鎅刀,EA,1,19.5,
17652198,MAX TC99129 L3 PROFESSIONAL CUTTER LARGE,MAX 美克司 TC99129 L3專業大鎅刀,EA,1,25.4,
17652201,PK10 MAX TC99130 CUTTER BLADE S,MAX 美克司 TC99130 小鎅刀片 - 每包10片,EA,1,9.2,
17652212,PK10 MAX TC99131 CUTTER BLADE L,MAX 美克司 TC99131 大鎅刀片 - 每包10片,EA,1,16.1,
17652234,SEKISUI 610 DOUBLE SIDE TAPE 14MM X 15M,Sekisui 積水牌 610超強力不留痕地氈雙面膠布 14mm x 15m,EA,1,28.6,
17652245,SEKISUI 610 DOUBLE SIDE TAPE 25MM X 15M,Sekisui 積水牌 610超強力不留痕地氈雙面膠布 25mm x 15m,EA,1,48.8,
17652256,MCVITIES GOAHEAD YOGURT BRK STBERRY 142G,MCVITIES 麥維他 盡吃樂鮮果乳酪餅乾 草莓 - 內有4包,EA,1,26.2,
17658781,PK12 WATSON'S DISTILLED WATER 1.8L,Watsons 屈臣氏 蒸餾水1.8公升 - 12支裝,EA,1,120.9,
17684085,JABRA 2775-319 SPEAKE2 75 UC SPEAKER,Jabra SPEAK2 75 會議無線藍牙電話揚聲器,EA,1,3947,
17696849,SENTRY FPW082HTC DIGI FIRE WATER SAFE,SentrySafe 防水防火電子鎖夾萬 FPW082HTC,EA,1,5586,
17696953,PK4 3M 9808 AC FILTER SHT PK 22X34CM,3M 過敏原專用型靜電空氣濾網 (9808) - 4片裝,EA,1,75,
17696964,3M 9808-RTC AC FILTER 38X270CM,3M 過敏原專用型靜電空氣濾網 (9808RTC) - 經濟裝,EA,1,223.5,
17696975,3M 9808-LRTC AC FILTER 38X650CM,3M 過敏原專用型靜電空氣濾網 (9808LRTC) - 增量裝,EA,1,558,
17696986,PK4 3M 9809 AC FILTER SHT PK 22X34CM,3M 病毒濾淨型靜電空氣濾網 (9809) - 4片裝,EA,1,87,
17696997,3M 9809-RTC AC FILTER 38X270CM,3M 病毒濾淨型靜電空氣濾網 (9809RTC) - 經濟裝,EA,1,281.3,
17697001,3M 9809-LRTC AC FILTER 38X590CM,3M 病毒濾淨型靜電空氣濾網 (9809LRTC) - 增量裝,EA,1,687,
17706229,POSTIT 686-RYB STRONG INDEX RED/BLU/YLW,Post-it 報事貼 686-RYB 特厚索引旗仔 3色 1吋 x 1.5吋,EA,1,33.8,
17714089,PK24 FINISH ALL IN ONE TABLET,Finish 亮碟 全效合一洗碗塊 - 24片裝,EA,1,130,
17714103,AIRWICK 5 IN 1 AEROSOL CITRUS 300ML,Airwick 喜詩 空氣清新劑 檸檬 300毫升,EA,1,36,
17714114,AIRWICK 5 IN 1 AEROSOL SWEET LAV 300ML,Airwick 喜詩 空氣清新劑 薰衣草園 300毫升,EA,1,36,
17714125,PK2 DETTOL NO TOUCH H/WASH RF 250ML,Dettol 滴露 自動感應泡沫潔手液補充裝​,EA,1,108,
17714136,DETTOL NO TOUCH H/WASHFOAM SYSTEM 250ML,Dettol 滴露 自動感應殺菌潔手液套裝,EA,1,277.5,
17714147,PK50 DETTOL ANTI-BACTERIAL WET WIPES,Dettol 滴露 殺菌濕紙巾 - 50張裝,EA,1,31.9,
17714158,DETTOL MULTI PURPOSE CLEANSER LEM 500ML,Dettol 滴露 全效潔淨殺菌多功能清潔噴劑 檸檬香味 500毫升,EA,1,28.4,
17716053,FINISH MACHINE CLEANER 250ML,Finish 亮碟 洗碗機機體清潔劑 250毫升,EA,1,70.8,
17790641,PENTEL CALME BALL PEN 0.5MM RED,Pentel Calme 按掣原子筆 0.5毫米 紅色,EA,1,11.1,
17790652,PENTEL CALME BALL PEN 0.5MM BLUE,Pentel Calme 按掣原子筆 0.5毫米 藍色,EA,1,11.1,
17790663,PENTEL CALME BALL PEN 0.5MM BLACK,Pentel Calme 按掣原子筆 0.5毫米 黑色,EA,1,11.1,
17790834,BX2 3M HYDRO WATERPROOF BANDAGE 75X100MM,3M Nexcare 人工皮防水透氣繃 - 2片裝,EA,1,40.5,
17790845,BX5 3M HYDRO WATERPROOF BANDAGE 25X57MM,3M Nexcare 人工皮防水透氣繃 - 5片裝,EA,1,33.6,
17800509,RM500 MILMILL RECYCLED PAP A4 80G,Mil Mill 100% 再生影印紙 A4 80磅 - 每箱5捻(每捻500張),BOX,5,40.5,
17800511,BX100 CANUXI NITRILE EXAM GLOVE M,Canuxi 肯納絲 藍色丁腈手套 中碼 - 100隻裝,EA,1,56,
17800522,BX100 CANUXI NITRILE EXAM GLOVE L,Canuxi 肯納絲 藍色丁腈手套 大碼 - 100隻裝,EA,1,56,
17807651,PK6 SUNTORY C C LEMON 320ML,Suntory 新得利 檸檬碳酸飲品320毫升 - 6罐裝,EA,1,36.7,
17810446,PK200 MILMILL RECY M-FOLD HAND TOWEL,Mil Mill 再造紙M字抹手紙 經濟裝 - 200張裝,EA,1,12.8,
17810457,PK200 MILMILL RECY M-FOLD HAND TOWEL FSC,Mil Mill M字摺抹手紙 - 200張裝,EA,1,15.8,
17810468,PK10 MILMILL BATHROOM TISSUE ROLL 2PLY,Mil Mill 環保再生衛生紙卷 - 10卷裝,EA,1,31.3,
17810479,PK6 MILMILL POP-UP NAPKIN 10X10CM 100S,Mil Mill 再造紙抽取式餐巾紙 - 6包裝,EA,1,23.6,
17810481,MILMILL JUMBO TISSUE ROLL 2PLY 250M,Mil Mill 2層環保再生珍寶廁紙卷,EA,1,28,
17848402,PK18 BIANDO SEAWEED SODA CRACKER,鐵尺 紫菜梳打餅 540克 - 18包裝,EA,1,22.2,
17848413,PK18 BIANDO TOMATO SODA CRACKER,鐵尺 蕃茄梳打餅 540克 - 18包裝,EA,1,22.2,
17865833,NIPPO 968Y FILE RIBBON,NIPPO 968Y 原裝 打字機色帶,EA,1,75,
17868491,PK25 HARMONY ORGA C.BREW TEABAG PEA/MAN,Harmony Organic 有機冷泡冰茶包芒果蜜桃味 - 25包裝,EA,1,33.9,
17868503,PK25 HARMONY ORGA C.BREW TEABAG TROFRUIT,Harmony Organic 有機冷泡冰茶包熱帶水果味 - 25包裝,EA,1,33.9,
17868514,PK25 HARMONY ORGA C.BREW TEABAG B.BY LAV,Harmony Organic 有機冷泡冰茶包藍莓薰衣草味- 25包裝,EA,1,33.9,
17868536,PK24 ORION THE DRAFT BEER BTL 334ML,ORION 生啤酒樽裝334毫升 - 24支裝,EA,1,400,
17868582,LAVAZZA GROUND COFFEE DECAFFEINATE 250G,Lavazza 無咖啡因咖啡粉 250克,EA,1,85.8,
17868638,PK50 WHITTARD TEABAG DARJEELING,WHITTARD 大吉嶺紅茶茶包 - 50包裝,EA,1,114.4,
17868649,PK50 WHITTARD TEABAG ENG ROSE,WHITTARD 英式玫瑰紅茶茶包 - 50包裝,EA,1,114.4,
17868651,PK50 WHITTARD TEABAG ENG BREAKFAST,WHITTARD 英式早餐紅茶茶包 - 50包裝,EA,1,114.4,
17868662,PK25 HARMONY ORGA C.BREW TEABAG PASFRUIT,Harmony Organic 有機冷泡冰茶包熱情果味 - 25包裝,EA,1,33.9,
17868673,PK50 WHITTARD TEABAG EARL GREY,WHITTARD 伯爵茶茶包 - 50包裝,EA,1,114.4,
17868707,ILLY COFFEE BEANS INTENSO 500G,illy 深度烘焙 咖啡豆 500克,EA,1,176,
17868718,PAIR TOWA AG535 KUNAI CUT RESIST GLOVE M,TOWA ActivGrip Kunai 535 丁腈橡膠防界手套 中碼,EA,1,56,
17868729,PAIR TOWA AG535 KUNAI CUT RESIST GLOVE L,TOWA ActivGrip Kunai 535 丁腈橡膠防界手套 大碼,EA,1,56,
17868731,PAIR TOWA AG566 THERMO NITRILE GLOVE M,TOWA ActivGrip 566 Thermo 丁腈橡膠隔熱手套 中碼,EA,1,93.4,
17884758,PK4 S.PELLEGRINO SPARK CAN B.ORGE 330ML,San Pellegrino 聖沛黎洛 Aranciata Rossa 有氣血橙味果汁飲品330毫升 - 4罐裝,EA,1,49.5,
17884769,PK24 S.PELLEGRINO SPARK BTL LEM 200ML,San Pellegrino 聖沛黎洛 Limonata 有氣檸檬味果汁飲品200毫升 - 24支裝,EA,1,275,
17884782,PK24 S.PELLEGRINO SPARK BTL ORGE 200ML,San Pellegrino 聖沛黎洛 Aranciata 有氣甜橙味果汁飲品200毫升 - 24支裝,EA,1,275,
17884793,PK24 S.PELLEGRINO SPARK BTL B.ORGE 200ML,San Pellegrino 聖沛黎洛 Aranciata Rossa 有氣血橙味果汁飲品200毫升 - 24支裝,EA,1,275,
17884805,PK24 S.PELLEGRINO SPARK BTL GFRUIT 200ML,San Pellegrino 聖沛黎洛 Pompelmo 有氣西柚味果汁飲品200毫升 - 24支裝,EA,1,275,
17887439,BANTEX 19500 MUTI PURPOSE DEPOSIT BOX,Bantex 辦得事 19500 鋼造信箱,EA,1,291,
17908091,BX25 LOACKER NAPOLITANER 45G,Loacker 萊家 榛子威化餅(家庭裝)45克 - 25包裝,EA,1,194,
17908103,BX25 LOACKER CREMKAKAO 45G,Loacker 萊家 朱古力威化餅(家庭裝) 45克 - 25包裝,EA,1,194,
17908114,BX25 LOACKER SANDWICH MILK VANILLA 25G,Loacker 萊家 雲呢嗱威化三文治(家庭裝) 25克 - 25包裝,EA,1,171,
17908125,BX25 LOACKER SANDWICH HAZELNUT 25G,Loacker 萊家 榛子威化三文治(家庭裝) 25克 - 25包裝,EA,1,171,
17908136,BX25 LOACKER SANDWICH DARK CHOCOLATE 25G,Loacker 萊家 黑朱古力威化三文治(家庭裝) 25克 - 25包裝,EA,1,171,
17911718,BX10 TSIT WING TEABAG TIEGUANYIN 2.5G,Tsit Wing 捷榮 鐵觀音原葉茶包2.5克 - 10包裝,EA,1,25.5,
17911729,BX10 TSIT WING TEABAG ROSE JASMINE 2.5G,Tsit Wing 捷榮 玫瑰茉莉花茶原葉茶包2.5克 - 10包裝,EA,1,33.9,
17911731,PK12 NOAH’S VALENCIA ORANGE JUICE 260ML,Noah's 諾亞 純橙汁260亳升 - 12支裝,EA,1,324,
17911742,PK12 NOAH’S FRESH APPLE JUICE 260ML,Noah's 諾亞 鮮榨蘋果汁260亳升 - 12支裝,EA,1,324,
17911753,PK6 BINGGRAE BANANA MILK 200 ML,Binggrae 香蕉味牛奶200亳升 - 6包裝,EA,1,48.3,
17911764,PK6 BINGGRAE STRAWBERRY MILK 200ML,Binggrae 士多啤梨味牛奶200亳升 - 6包裝,EA,1,48.3,
17911775,PK6 BINGGRAE MELON MILK 200ML,Binggrae 蜜瓜味牛奶200亳升 - 6包裝,EA,1,48.3,
17912448,CEO HOUSE SODA CRACKER WASABI 270G,小牧味屋 芥末味高鈣梳打餅270克,EA,1,14.4,
17912459,CEO HOUSE SODA CRACKER SPRING ONION 270G,小牧味屋 香蔥味高鈣梳打餅270克,EA,1,14.4,
17912461,BX12 HIMALAYA SALT MINT CANDY LEMON 15G,喜瑪拉雅山岩鹽檸檬味薄荷糖15g - 12包裝,EA,1,75,
17912472,BX12 HIMALAYA SALT CANDY HONEY LIME 15G,喜瑪拉雅山岩鹽青檸蜜糖味薄荷糖15g - 12包裝,EA,1,75,
17912483,ORIHIRO KONJAC JELLY-PEACH/MAN/GRAPE 24S,Orihiro 蒟蒻果凍者喱(桃/芒果/葡萄) - 24顆裝,EA,1,39,
17912494,ITO VANILLA SANDWICH BISCUITS 12S,ITO 伊藤 雲呢拿忌廉夾心餅,EA,1,15.8,
17914092,HOME BAKE NO SUGAR DANISH PASTRY 100G,烘焙客 無蔗糖丹麥酥 100克,EA,1,24,
17914104,HOME BAKE NO SUGAR COOKIE ALMOND 100G,烘焙客 無蔗糖杏仁堅果餅乾 100克,EA,1,24,
17914126,PK6 SALYSOL NUT COCKTAIL CAN 50G,Salysol 綜合堅果迷你罐 50克 - 6罐裝,EA,1,76.8,
17914797,RITZ TOASTED CHIPS SOUR CREAM/ONION 45G,RITZ 利是烘烤脆片酸忌廉洋蔥味 45克,EA,1,13.3,
17916098,HEALTHWORKS SUGARCANECOCONUT DRINK 500ML,HealthWorks 健康工房 竹蔗茅根海底椰飲料500毫升 - 4支裝,BOX,4,11.3,
17916101,HEALTHWORKS LEMON YIREN DRINK 500ML,HealthWorks 健康工房 檸檬薏米水飲料500毫升 - 4支裝,BOX,4,11.3,
17916748,PK4 SUNDROP LIME JUICE 325ML,SUNDROP 馬來西亞桔仔水 325毫升 - 4罐裝,EA,1,30.4,
17916759,PK4 SUNDROP ORANGE JUICE 325ML,SUNDROP 橙汁 325毫升 - 4罐裝,EA,1,30.4,
17916761,PK4 SUNDROP MALAYSIAN MILK TEA 300ML,SUNDROP 馬來西亞拉茶 300毫升 - 4罐裝,EA,1,30.4,
17920878,PK10 SELECO SEAWEED ROLL CRISPY FISH,Seleco 喜樂口魚鬆紫菜脆卷 - 10條裝,EA,1,38.4,
17920889,PK10 SELECO SEAWEED ROLL GRILLED SQUID,Seleco 喜樂口紫菜脆卷燒魷魚味 - 10條裝,EA,1,38.4,
17920914,DELONGHI CLASSICO COFFEE BEANS 1KG,De'Longhi 咖啡豆 Classico 1公斤,EA,1,232.5,
17920925,DELONGHI SELEZIONE COFFEE BEANS 1KG,De'Longhi 咖啡豆 Selezione 1公斤,EA,1,232.5,
17920936,DELONGHI CAFFÈ CREMA COFFEE BEANS 1KG,De'Longhi 咖啡豆 Caffè Crema 1公斤,EA,1,232.5,
17920947,DELONGHI DECAFFEINA COFFEE BEANS 500G,De'Longhi Decaffeinato 咖啡豆 500克,EA,1,191.3,
17920969,DELONGHI ELETTA EXPLORE FULLY AUTOMATIC,De'Longhi Eletta Explore 全自動即磨咖啡機,EA,1,13888,
17927303,KIRIN AFTERNOON TEA LEMON TEA 500ML,麒麟午後紅茶 檸檬茶 500毫升 - 4支裝,BOX,4,10,
17927325,KIRIN TEA-STRAIGHT TEA 500ML,麒麟午後紅茶 精選紅茶 500毫升 - 4支裝,BOX,4,10,
17927336,KWANGDONG CORN SILK TEA 500ML,Kwangdong 韓國玉米鬚茶500毫升 - 4支裝,BOX,4,10.8,
17927416,ITOEN GREEN TEA NO SUGAR 500ML,伊藤園 無糖綠茶500毫升 - 4支裝,BOX,4,8.5,
17927427,ITOEN ROASTED TEA 500ML,伊藤園 玄米茶500毫升 - 4支裝,BOX,4,8.5,
17931912,PK30 UCC THE BLEND 117 STICK,UCC 即溶招牌咖啡棒 117 - 30包裝,EA,1,46.5,
17931923,PK30 UCC THE BLEND 114 STICK,UCC 即溶招牌咖啡棒 114 - 30包裝,EA,1,46.5,
17962691,PENTEL CALME C3 3 COL BALL PEN 0.5 BLK,Pentel Calme C3 3色原子筆 0.5毫米 黑色筆桿,EA,1,30,
17962703,PENTEL CALME C3 3 COL BALL PEN 0.5 GR,Pentel Calme C3 3色原子筆 0.5毫米 綠色筆桿,EA,1,30,
17962714,PENTEL CALME C3 3 COL BALL PEN 0.5 WH,Pentel Calme C3 3色原子筆 0.5毫米 白色筆桿,EA,1,30,
17969012,BX60 BANTEX 8694G FOLDBK CLIP 15MM GOLD,BANTEX 8694G 長尾夾 15 毫米金色 - 一盒 60個,EA,1,26.8,
17969023,BX40 BANTEX 8695G FOLDBK CLIP 19MM GOLD,BANTEX 8695G 長尾夾 19 毫米金色 - 一盒 40個,EA,1,21.8,
17969034,BX48 BANTEX 8696G FOLDBK CLIP 25MM GOLD,BANTEX 8696G 長尾夾 25 毫米金色 - 一盒 48個,EA,1,39.8,
17969045,BX24 BANTEX 8697G FOLDBK CLIP 32MM GOLD,BANTEX 8697G 長尾夾 32 毫米金色 - 一盒 24個,EA,1,36.8,
18040588,EPOS ADAPT 560 II WIRELESS DUAL H/SET,EPOS | SENNHEISER ADAPT 560 II 雙邊無線耳機,EA,1,2400,
18054928,PILOT FRIXION ZONE PEN RT 0.5 BLACK,PILOT 百樂牌 FriXion Zone 按掣擦擦隱形筆 0.5毫米 黑色/黑色筆桿,EA,1,55.3,
18054939,PILOT FRIXION ZONE PEN RT 0.5 BEIGE,PILOT 百樂牌 FriXion Zone 按掣擦擦隱形筆 0.5毫米 黑色/米色筆桿,EA,1,55.3,
18054941,PILOT FRIXION ZONE PEN RT 0.5 PINK,PILOT 百樂牌 FriXion Zone 按掣擦擦隱形筆 0.5毫米 黑色/粉紅色筆桿,EA,1,55.3,
18054952,PILOT FRIXION ZONE PEN RT 0.5 BLUE,PILOT 百樂牌 FriXion Zone 按掣擦擦隱形筆 0.5毫米 黑色/灰藍色筆桿,EA,1,55.3,
18054963,PILOT FRIXION ZONE PEN RT 0.5 CLEAR,PILOT 百樂牌 FriXion Zone 按掣擦擦隱形筆 0.5毫米 黑色/透明筆桿,EA,1,55.3,
18054974,PILOT FRIXION ZONE PEN RT 0.7 BLACK,PILOT 百樂牌 FriXion Zone 按掣擦擦隱形筆 0.7毫米 黑色/黑色筆桿,EA,1,55.3,
18054985,PILOT FRIXION ZONE PEN RT 0.7 BLUE,PILOT 百樂牌 FriXion Zone 按掣擦擦隱形筆 0.7毫米 黑色/灰藍色筆桿,EA,1,55.3,
18054996,PILOT FRIXION ZONE PEN RT 0.7 CLEAR,PILOT 百樂牌 FriXion Zone 按掣擦擦隱形筆 0.7毫米 黑色/透明筆桿,EA,1,55.3,
18057212,ZEBRA JJZ66 BLEN RT GEL PEN 0.5 BLK,Zebra 斑馬牌 bLen 按掣啫喱筆 0.5毫米 黑色,EA,1,12.7,
18057223,ZEBRA JJZ66 BLEN RT GEL PEN 0.5 BLU,Zebra 斑馬牌 bLen 按掣啫喱筆 0.5毫米 藍色,EA,1,12.7,
18057234,ZEBRA JJZ66 BLEN RT GEL PEN 0.5 RED,Zebra 斑馬牌 bLen 按掣啫喱筆 0.5毫米 紅色,EA,1,12.7,
18092235,TARGUS P32 WIRELESS PRESENTER,Targus P32 無線簡報器,EA,1,382.4,
18092246,TARGUS KB862 WIRELESS BT KEYBOARD ENG,Targus KB862 無線鍵盤 (ENG),EA,1,225,
18093329,"HELIX 011601 RECYCLED PLASTIC RULER 12""",Helix 100% 再生塑膠間尺 12吋 / 30厘米,EA,1,8.9,
18094083,PK12 MAPED 850022FC PENCIL FSC 2B,Maped Black Peps FSC 鉛筆 2B - 每盒12支,EA,1,19.3,
18115587,NESTLE MILO 1.3KG,Nestle 雀巢 美祿 1.3千克,EA,1,112,
18166014,SELLEYS RP7 MUTLIPURPOSE LUBRICANT 150G,RP7隔水除銹潤滑劑 150g,EA,1,38.4,
18274655,BANTEX 1450 L/ARCH FILE A4 7CM SKY BLU,Bantex 辦得事 全包膠檔案夾 A4 3吋 天藍色,EA,1,30.5,
18274666,BANTEX 1451 L/ARCH FILE A4 5CM SKY BLU,Bantex 辦得事 全包膠檔案夾 A4 2吋 天藍色,EA,1,30.5,
18274677,BANTEX 1465 L/ARCH FILE F4 7CM SKY BLU,Bantex 辦得事 全包膠檔案夾 F4 3吋 天藍色,EA,1,30.5,
18274688,BANTEX 1466 L/ARCH FILE F4 5CM SKY BLU,Bantex 辦得事 全包膠檔案夾 F4 2吋 天藍色,EA,1,30.5,
18302948,ARM&HAMMER BAKING SODA 1LB,Arm & Hammer 多用途梳打粉 1LB,EA,1,14,
18309931,HP 151A W1510A LAS CART BLK,HP W1510A (151A) 鐳射碳粉盒 黑色,EA,1,975.2,
18309942,HP 150A W1500A LAS CART BLK,HP W1500A (150A) 鐳射碳粉盒 黑色,EA,1,448,
18309953,HP 136X W1360X LAS CART BLK,HP W1360X (136X) 鐳射碳粉盒 黑色,EA,1,764,
18309964,HP 136A W1360A LAS CART BLK,HP W1360A (136A) 鐳射碳粉盒 黑色,EA,1,474.4,
18309975,BROTHER LC-3511Y INK JET CART YLLW,Brother LC-3511Y 墨水盒 黃色,EA,1,86.4,
18309986,BROTHER LC-3511M INK JET CART MAG,Brother LC-3511M 墨水盒 紅色,EA,1,86.4,
18309997,BROTHER LC-3511C INK JET CART CYAN,Brother LC-3511C 墨水盒 藍色,EA,1,86.4,
18310002,BROTHER LC-3511BK INK JET CART BLK,Brother LC-3511BK 墨水盒 黑色,EA,1,119,
18366471,SENNHEISER IMPACT SC232 ED MONO HEADSET,EPOS | SENNHEISER IMPACT SC232 單邊有線耳機,EA,1,741,
18390598,PK250 WOOD DIARY M-FOLD HAND TOWEL,原木日記M字摺抹手紙,EA,1,15,
18390601,WOOD DIARY JUMBO ROLL TISSUE,原木日記珍寶大卷紙,EA,1,18.9,
18492669,BX100 CANCARE COTTON BUD,Cancare 加護 盒裝棉花棒 - 100支裝,EA,1,16.1,
18492671,PHILIPS CHP8433WB SOCKET 13AX3 W/USBA2C1,飛利浦 獨立開關拖板 3x13A 連 2A1C USB插頭,EA,1,235.5,
18492682,PHILIPS CHP8443WB SOCKET 13AX4 W/USBA2C1,飛利浦 獨立開關拖板 4x13A 連 2A1C USB插頭,EA,1,238,
18492693,PHILIPS CHP1143WB SOCKET 3M 13AX4,飛利浦 拖板 4x13A,EA,1,86.3,
18492705,PHILIPS CHP1153WB SOCKET 3M 13AX5,飛利浦 拖板 5x13A,EA,1,97.5,
18492716,UCC V-EST NO5 COFFEE BEAN,UCC 精選超特濃咖啡豆 V-est NO.5,EA,1,220,
18534916,BX200 CANUXI ALCOHOL PREPS,Canuxi 肯納絲 消毒酒精棉 - 200片,EA,1,23.2,
18534938,BX100 CANUXI ALCOHOL PREPS,Canuxi 肯納絲 消毒酒精棉 - 100片,EA,1,13.6,
18545333,HOLLIES AIR SPRAY DUST CLEANER 450ML,HOLLIES 壓縮氣體除塵劑 450毫升,EA,1,259,
18545344,HOLLIES MICRO FIBRE CLEANING CLOTH,HOLLIES HL001 防靜電螢幕清潔纖維布,EA,1,15.4,
18554083,MCVITIE GO AHEAD APPLE 174G,McVitie's 麥維他 鮮果薄酥蘋果174克,EA,1,27,
18581177,PRINGLES SOUR CREAM ONION 48G,Pringles 品客 洋蔥酸忌廉味薯片48克,EA,1,11.6,
18581188,PRINGLES CHIPS ORIGINAL 48G,Pringles 品客 原味薯片48克,EA,1,11.6,
18613098,M&G TRIPOD PRESENT EASEL 600X900MM,晨光M&G 三腳活頁圖表架 H90 x W60厘米,EA,1,609,
18613101,M&G U-STAND PRESENT EASEL 600X900MM,晨光M&G U型活頁圖表架 H90 x W60厘米,EA,1,609,
18667276,"TERAOKA 145 PACKING CLOTH 2""X20YDS GREY",日本寺岡 Teraoka 灰色牛皮膠布 2吋 x 20碼,EA,1,41.3,
18667287,"TERAOKA 145 PACKING CLOTH 2""X20YDS WHITE",日本寺岡 Teraoka 白色牛皮膠布 2吋 x 20碼,EA,1,41.3,
18683751,PK6 TAO TI SUPR TANGERINE PEEL TEA 250ML,道地極品無糖橘皮香茶250毫升 - 6包裝,EA,1,15.9,
18687162,PK100 WOODEN KNIFE 160MM,木製刀16厘米 - 100隻裝,EA,1,27.2,
18687173,PK6 VITA ZERO SUGAR LEMON TEA 250ML,Vita 維他 0糖檸檬茶250毫升 - 6包裝,EA,1,18.7,
18687184,PK100 BAGASSE CHINESE SPOON,蔗渣中式匙羹 - 100件裝,EA,1,84,
18795405,PK6 TAO TI KYOHO GRAPE BLACK TEA 250ML,Tao Ti 道地巨峰提子紅茶250毫升 - 6包裝,EA,1,15.9,
18798724,"SVIEW PRIVACY FILTER 13"" PANEL TYPE","S VIEW 懸掛式防藍光防窺保護片 13""",EA,1,408,
